# For the net reaction CH4 + H2O -> CO + H2 + H2 + H2
T           Pbar    rate const
2550.0  1.585E-04   2.007E-06
2550.0  2.512E-04   9.786E-07
2550.0  3.981E-04   5.220E-07
2550.0  6.310E-04   3.063E-07
2550.0  1.000E-03   1.962E-07
2550.0  1.585E-03   9.354E-08
2550.0  2.512E-03   2.013E-08
2550.0  3.981E-03   4.697E-09
2550.0  6.310E-03   1.170E-09
2550.0  1.000E-02   3.073E-10
2550.0  1.585E-02   8.290E-11
2550.0  2.512E-02   2.281E-11
2550.0  3.981E-02   6.491E-12
2550.0  6.310E-02   1.897E-12
2550.0  1.000E-01   5.661E-13
2550.0  1.585E-01   2.476E-13
2550.0  2.512E-01   1.211E-13
2550.0  3.981E-01   5.937E-14
2550.0  6.310E-01   2.929E-14
2550.0  1.000E+00   1.759E-14
2550.0  1.585E+00   1.208E-14
2550.0  2.512E+00   7.930E-15
2550.0  3.981E+00   4.942E-15
2550.0  6.310E+00   2.907E-15
2550.0  1.000E+01   1.640E-15
2550.0  1.585E+01   8.945E-16
2550.0  2.512E+01   4.755E-16
2550.0  3.981E+01   4.202E-16
2550.0  6.310E+01   3.334E-16
2550.0  1.000E+02   2.651E-16
2550.0  1.585E+02   2.109E-16
2550.0  2.512E+02   1.677E-16
2550.0  3.981E+02   1.332E-16
2550.0  6.310E+02   1.056E-16
2550.0  1.000E+03   8.295E-17
2600.0  1.000E-08   9.749E+02
2600.0  1.585E-08   3.830E+02
2600.0  2.512E-08   1.514E+02
2600.0  3.981E-08   6.017E+01
2600.0  6.310E-08   2.403E+01
2600.0  1.000E-07   9.638E+00
2600.0  1.585E-07   3.879E+00
2600.0  2.512E-07   1.527E+00
2600.0  3.981E-07   6.035E-01
2600.0  6.310E-07   2.398E-01
2600.0  1.000E-06   9.575E-02
2600.0  1.585E-06   3.840E-02
2600.0  2.512E-06   1.546E-02
2600.0  3.981E-06   6.116E-03
2600.0  6.310E-06   2.421E-03
2600.0  1.000E-05   9.656E-04
2600.0  1.585E-05   3.880E-04
2600.0  2.512E-05   1.572E-04
2600.0  3.981E-05   6.436E-05
2600.0  6.310E-05   2.628E-05
2600.0  1.000E-04   1.092E-05
2600.0  1.585E-04   4.711E-06
2600.0  2.512E-04   2.143E-06
2600.0  3.981E-04   1.048E-06
2600.0  6.310E-04   5.601E-07
2600.0  1.000E-03   3.286E-07
2600.0  1.585E-03   2.106E-07
2600.0  2.512E-03   7.591E-08
2600.0  3.981E-03   1.660E-08
2600.0  6.310E-03   3.920E-09
2600.0  1.000E-02   9.853E-10
2600.0  1.585E-02   2.563E-10
2600.0  2.512E-02   6.846E-11
2600.0  3.981E-02   1.903E-11
2600.0  6.310E-02   5.460E-12
2600.0  1.000E-01   1.606E-12
2600.0  1.585E-01   4.883E-13
2600.0  2.512E-01   2.375E-13
2600.0  3.981E-01   1.159E-13
2600.0  6.310E-01   5.697E-14
2600.0  1.000E+00   2.815E-14
2600.0  1.585E+00   1.781E-14
2600.0  2.512E+00   1.172E-14
2600.0  3.981E+00   7.324E-15
2600.0  6.310E+00   4.319E-15
2600.0  1.000E+01   2.442E-15
2600.0  1.585E+01   1.334E-15
2600.0  2.512E+01   7.101E-16
2600.0  3.981E+01   6.267E-16
2600.0  6.310E+01   4.972E-16
2600.0  1.000E+02   3.953E-16
2600.0  1.585E+02   3.144E-16
2600.0  2.512E+02   2.499E-16
2600.0  3.981E+02   1.984E-16
2600.0  6.310E+02   1.573E-16
2600.0  1.000E+03   1.217E-16
2650.0  1.000E-08   2.432E+03
2650.0  1.585E-08   9.558E+02
2650.0  2.512E-08   3.779E+02
2650.0  3.981E-08   1.502E+02
2650.0  6.310E-08   6.000E+01
2650.0  1.000E-07   2.407E+01
2650.0  1.585E-07   9.686E+00
2650.0  2.512E-07   3.814E+00
2650.0  3.981E-07   1.507E+00
2650.0  6.310E-07   5.986E-01
2650.0  1.000E-06   2.390E-01
2650.0  1.585E-06   9.583E-02
2650.0  2.512E-06   3.859E-02
2650.0  3.981E-06   1.525E-02
2650.0  6.310E-06   6.032E-03
2650.0  1.000E-05   2.402E-03
2650.0  1.585E-05   9.629E-04
2650.0  2.512E-05   3.888E-04
2650.0  3.981E-05   1.582E-04
2650.0  6.310E-05   6.396E-05
2650.0  1.000E-04   2.611E-05
2650.0  1.585E-04   1.095E-05
2650.0  2.512E-04   4.771E-06
2650.0  3.981E-04   2.193E-06
2650.0  6.310E-04   1.084E-06
2650.0  1.000E-03   5.831E-07
2650.0  1.585E-03   3.449E-07
2650.0  2.512E-03   2.224E-07
2650.0  3.981E-03   5.923E-08
2650.0  6.310E-03   1.318E-08
2650.0  1.000E-02   3.154E-09
2650.0  1.585E-02   7.875E-10
2650.0  2.512E-02   2.033E-10
2650.0  3.981E-02   5.503E-11
2650.0  6.310E-02   1.546E-11
2650.0  1.000E-01   4.471E-12
2650.0  1.585E-01   1.324E-12
2650.0  2.512E-01   4.583E-13
2650.0  3.981E-01   2.225E-13
2650.0  6.310E-01   1.089E-13
2650.0  1.000E+00   5.364E-14
2650.0  1.585E+00   2.653E-14
2650.0  2.512E+00   1.705E-14
2650.0  3.981E+00   1.068E-14
2650.0  6.310E+00   6.312E-15
2650.0  1.000E+01   3.576E-15
2650.0  1.585E+01   1.957E-15
2650.0  2.512E+01   1.043E-15
2650.0  3.981E+01   9.215E-16
2650.0  6.310E+01   7.309E-16
2650.0  1.000E+02   5.810E-16
2650.0  1.585E+02   4.620E-16
2650.0  2.512E+02   3.673E-16
2650.0  3.981E+02   2.917E-16
2650.0  6.310E+02   2.313E-16
2650.0  1.000E+03   1.833E-16
2700.0  1.000E-08   6.028E+03
2700.0  1.585E-08   2.372E+03
2700.0  2.512E-08   9.384E+02
2700.0  3.981E-08   3.732E+02
2700.0  6.310E-08   1.491E+02
2700.0  1.000E-07   5.981E+01
2700.0  1.585E-07   2.407E+01
2700.0  2.512E-07   9.479E+00
2700.0  3.981E-07   3.745E+00
2700.0  6.310E-07   1.488E+00
2700.0  1.000E-06   5.940E-01
2700.0  1.585E-06   2.381E-01
2700.0  2.512E-06   9.585E-02
2700.0  3.981E-06   3.787E-02
2700.0  6.310E-06   1.497E-02
2700.0  1.000E-05   5.955E-03
2700.0  1.585E-05   2.383E-03
2700.0  2.512E-05   9.597E-04
2700.0  3.981E-05   3.890E-04
2700.0  6.310E-05   1.561E-04
2700.0  1.000E-04   6.297E-05
2700.0  1.585E-04   2.590E-05
2700.0  2.512E-04   1.094E-05
2700.0  3.981E-04   4.798E-06
2700.0  6.310E-04   2.222E-06
2700.0  1.000E-03   1.101E-06
2700.0  1.585E-03   5.970E-07
2700.0  2.512E-03   3.564E-07
2700.0  3.981E-03   2.131E-07
2700.0  6.310E-03   4.433E-08
2700.0  1.000E-02   1.002E-08
2700.0  1.585E-02   2.386E-09
2700.0  2.512E-02   5.918E-10
2700.0  3.981E-02   1.552E-10
2700.0  6.310E-02   4.251E-11
2700.0  1.000E-01   1.205E-11
2700.0  1.585E-01   3.511E-12
2700.0  2.512E-01   1.034E-12
2700.0  3.981E-01   4.165E-13
2700.0  6.310E-01   2.029E-13
2700.0  1.000E+00   9.951E-14
2700.0  1.585E+00   4.907E-14
2700.0  2.512E+00   2.429E-14
2700.0  3.981E+00   1.539E-14
2700.0  6.310E+00   9.113E-15
2700.0  1.000E+01   5.173E-15
2700.0  1.585E+01   2.835E-15
2700.0  2.512E+01   1.512E-15
2700.0  3.981E+01   1.337E-15
2700.0  6.310E+01   1.060E-15
2700.0  1.000E+02   8.425E-16
2700.0  1.585E+02   6.697E-16
2700.0  2.512E+02   5.324E-16
2700.0  3.981E+02   4.228E-16
2700.0  6.310E+02   3.352E-16
2700.0  1.000E+03   2.656E-16
2750.0  1.000E-08   1.405E+04
2750.0  1.585E-08   5.541E+03
2750.0  2.512E-08   2.196E+03
2750.0  3.981E-08   8.741E+02
2750.0  6.310E-08   3.494E+02
2750.0  1.000E-07   1.402E+02
2750.0  1.585E-07   5.645E+01
2750.0  2.512E-07   2.223E+01
2750.0  3.981E-07   8.784E+00
2750.0  6.310E-07   3.490E+00
2750.0  1.000E-06   1.393E+00
2750.0  1.585E-06   5.585E-01
2750.0  2.512E-06   2.248E-01
2750.0  3.981E-06   8.880E-02
2750.0  6.310E-06   3.508E-02
2750.0  1.000E-05   1.395E-02
2750.0  1.585E-05   5.576E-03
2750.0  2.512E-05   2.242E-03
2750.0  3.981E-05   9.067E-04
2750.0  6.310E-05   3.623E-04
2750.0  1.000E-04   1.452E-04
2750.0  1.585E-04   5.903E-05
2750.0  2.512E-04   2.448E-05
2750.0  3.981E-04   1.044E-05
2750.0  6.310E-04   4.630E-06
2750.0  1.000E-03   2.156E-06
2750.0  1.585E-03   1.083E-06
2750.0  2.512E-03   5.980E-07
2750.0  3.981E-03   3.619E-07
2750.0  6.310E-03   1.507E-07
2750.0  1.000E-02   3.203E-08
2750.0  1.585E-02   7.231E-09
2750.0  2.512E-02   1.716E-09
2750.0  3.981E-02   4.341E-10
2750.0  6.310E-02   1.156E-10
2750.0  1.000E-01   3.202E-11
2750.0  1.585E-01   9.164E-12
2750.0  2.512E-01   2.661E-12
2750.0  3.981E-01   7.748E-13
2750.0  6.310E-01   3.722E-13
2750.0  1.000E+00   1.818E-13
2750.0  1.585E+00   8.933E-14
2750.0  2.512E+00   4.410E-14
2750.0  3.981E+00   2.181E-14
2750.0  6.310E+00   1.297E-14
2750.0  1.000E+01   7.374E-15
2750.0  1.585E+01   4.046E-15
2750.0  2.512E+01   2.160E-15
2750.0  3.981E+01   1.914E-15
2750.0  6.310E+01   1.518E-15
2750.0  1.000E+02   1.206E-15
2750.0  1.585E+02   9.586E-16
2750.0  2.512E+02   7.620E-16
2750.0  3.981E+02   6.052E-16
2750.0  6.310E+02   4.799E-16
2750.0  1.000E+03   3.802E-16
2800.0  1.000E-08   3.233E+04
2800.0  1.585E-08   1.281E+04
2800.0  2.512E-08   5.095E+03
2800.0  3.981E-08   2.033E+03
2800.0  6.310E-08   8.137E+02
2800.0  1.000E-07   3.268E+02
2800.0  1.585E-07   1.316E+02
2800.0  2.512E-07   5.187E+01
2800.0  3.981E-07   2.050E+01
2800.0  6.310E-07   8.144E+00
2800.0  1.000E-06   3.252E+00
2800.0  1.585E-06   1.303E+00
2800.0  2.512E-06   5.246E-01
2800.0  3.981E-06   2.072E-01
2800.0  6.310E-06   8.183E-02
2800.0  1.000E-05   3.252E-02
2800.0  1.585E-05   1.299E-02
2800.0  2.512E-05   5.218E-03
2800.0  3.981E-05   2.106E-03
2800.0  6.310E-05   8.392E-04
2800.0  1.000E-04   3.346E-04
2800.0  1.585E-04   1.350E-04
2800.0  2.512E-04   5.526E-05
2800.0  3.981E-04   2.308E-05
2800.0  6.310E-04   9.914E-06
2800.0  1.000E-03   4.396E-06
2800.0  1.585E-03   2.066E-06
2800.0  2.512E-03   1.055E-06
2800.0  3.981E-03   5.917E-07
2800.0  6.310E-03   3.629E-07
2800.0  1.000E-02   1.027E-07
2800.0  1.585E-02   2.184E-08
2800.0  2.512E-02   4.925E-09
2800.0  3.981E-02   1.195E-09
2800.0  6.310E-02   3.078E-10
2800.0  1.000E-01   8.306E-11
2800.0  1.585E-01   2.327E-11
2800.0  2.512E-01   6.640E-12
2800.0  3.981E-01   1.907E-12
2800.0  6.310E-01   6.680E-13
2800.0  1.000E+00   3.245E-13
2800.0  1.585E+00   1.588E-13
2800.0  2.512E+00   7.815E-14
2800.0  3.981E+00   3.856E-14
2800.0  6.310E+00   1.903E-14
2800.0  1.000E+01   9.432E-15
2800.0  1.585E+01   5.711E-15
2800.0  2.512E+01   3.051E-15
2800.0  3.981E+01   2.709E-15
2800.0  6.310E+01   2.147E-15
2800.0  1.000E+02   1.706E-15
2800.0  1.585E+02   1.355E-15
2800.0  2.512E+02   1.077E-15
2800.0  3.981E+02   8.554E-16
2800.0  6.310E+02   6.783E-16
2800.0  1.000E+03   5.373E-16
2850.0  1.000E-08   6.973E+04
2850.0  1.585E-08   2.789E+04
2850.0  2.512E-08   1.116E+04
2850.0  3.981E-08   4.472E+03
2850.0  6.310E-08   1.795E+03
2850.0  1.000E-07   7.224E+02
2850.0  1.585E-07   2.914E+02
2850.0  2.512E-07   1.149E+02
2850.0  3.981E-07   4.542E+01
2850.0  6.310E-07   1.805E+01
2850.0  1.000E-06   7.209E+00
2850.0  1.585E-06   2.890E+00
2850.0  2.512E-06   1.163E+00
2850.0  3.981E-06   4.593E-01
2850.0  6.310E-06   1.814E-01
2850.0  1.000E-05   7.207E-02
2850.0  1.585E-05   2.878E-02
2850.0  2.512E-05   1.155E-02
2850.0  3.981E-05   4.658E-03
2850.0  6.310E-05   1.852E-03
2850.0  1.000E-04   7.363E-04
2850.0  1.585E-04   2.956E-04
2850.0  2.512E-04   1.201E-04
2850.0  3.981E-04   4.954E-05
2850.0  6.310E-04   2.087E-05
2850.0  1.000E-03   8.963E-06
2850.0  1.585E-03   4.014E-06
2850.0  2.512E-03   1.927E-06
2850.0  3.981E-03   1.007E-06
2850.0  6.310E-03   5.759E-07
2850.0  1.000E-02   3.325E-07
2850.0  1.585E-02   6.637E-08
2850.0  2.512E-02   1.416E-08
2850.0  3.981E-02   3.284E-09
2850.0  6.310E-02   8.149E-10
2850.0  1.000E-01   2.135E-10
2850.0  1.585E-01   5.839E-11
2850.0  2.512E-01   1.634E-11
2850.0  3.981E-01   4.618E-12
2850.0  6.310E-01   1.342E-12
2850.0  1.000E+00   5.718E-13
2850.0  1.585E+00   2.785E-13
2850.0  2.512E+00   1.365E-13
2850.0  3.981E+00   6.716E-14
2850.0  6.310E+00   3.306E-14
2850.0  1.000E+01   1.636E-14
2850.0  1.585E+01   8.125E-15
2850.0  2.512E+01   4.046E-15
2850.0  3.981E+01   3.789E-15
2850.0  6.310E+01   3.003E-15
2850.0  1.000E+02   2.385E-15
2850.0  1.585E+02   1.895E-15
2850.0  2.512E+02   1.505E-15
2850.0  3.981E+02   1.196E-15
2850.0  6.310E+02   9.481E-16
2850.0  1.000E+03   7.511E-16
2900.0  1.000E-08   1.463E+05
2900.0  1.585E-08   5.935E+04
2900.0  2.512E-08   2.401E+04
2900.0  3.981E-08   9.701E+03
2900.0  6.310E-08   3.917E+03
2900.0  1.000E-07   1.582E+03
2900.0  1.585E-07   6.398E+02
2900.0  2.512E-07   2.527E+02
2900.0  3.981E-07   1.000E+02
2900.0  6.310E-07   3.978E+01
2900.0  1.000E-06   1.589E+01
2900.0  1.585E-06   6.372E+00
2900.0  2.512E-06   2.565E+00
2900.0  3.981E-06   1.013E+00
2900.0  6.310E-06   4.000E-01
2900.0  1.000E-05   1.589E-01
2900.0  1.585E-05   6.344E-02
2900.0  2.512E-05   2.545E-02
2900.0  3.981E-05   1.025E-02
2900.0  6.310E-05   4.072E-03
2900.0  1.000E-04   1.615E-03
2900.0  1.585E-04   6.460E-04
2900.0  2.512E-04   2.610E-04
2900.0  3.981E-04   1.067E-04
2900.0  6.310E-04   4.430E-05
2900.0  1.000E-03   1.858E-05
2900.0  1.585E-03   8.013E-06
2900.0  2.512E-03   3.651E-06
2900.0  3.981E-03   1.787E-06
2900.0  6.310E-03   9.524E-07
2900.0  1.000E-02   5.553E-07
2900.0  1.585E-02   2.024E-07
2900.0  2.512E-02   4.065E-08
2900.0  3.981E-02   8.959E-09
2900.0  6.310E-02   2.131E-09
2900.0  1.000E-01   5.394E-10
2900.0  1.585E-01   1.436E-10
2900.0  2.512E-01   3.928E-11
2900.0  3.981E-01   1.090E-11
2900.0  6.310E-01   3.122E-12
2900.0  1.000E+00   9.879E-13
2900.0  1.585E+00   4.786E-13
2900.0  2.512E+00   2.336E-13
2900.0  3.981E+00   1.145E-13
2900.0  6.310E+00   5.622E-14
2900.0  1.000E+01   2.775E-14
2900.0  1.585E+01   1.376E-14
2900.0  2.512E+01   6.844E-15
2900.0  3.981E+01   5.242E-15
2900.0  6.310E+01   4.154E-15
2900.0  1.000E+02   3.298E-15
2900.0  1.585E+02   2.619E-15
2900.0  2.512E+02   2.081E-15
2900.0  3.981E+02   1.652E-15
2900.0  6.310E+02   1.310E-15
2900.0  1.000E+03   1.038E-15
2950.0  1.000E-08   2.869E+05
2950.0  1.585E-08   1.182E+05
2950.0  2.512E-08   4.852E+04
2950.0  3.981E-08   1.984E+04
2950.0  6.310E-08   8.086E+03
2950.0  1.000E-07   3.289E+03
2950.0  1.585E-07   1.336E+03
2950.0  2.512E-07   5.296E+02
2950.0  3.981E-07   2.101E+02
2950.0  6.310E-07   8.366E+01
2950.0  1.000E-06   3.345E+01
2950.0  1.585E-06   1.342E+01
2950.0  2.512E-06   5.404E+00
2950.0  3.981E-06   2.135E+00
2950.0  6.310E-06   8.430E-01
2950.0  1.000E-05   3.348E-01
2950.0  1.585E-05   1.336E-01
2950.0  2.512E-05   5.360E-02
2950.0  3.981E-05   2.159E-02
2950.0  6.310E-05   8.566E-03
2950.0  1.000E-04   3.392E-03
2950.0  1.585E-04   1.354E-03
2950.0  2.512E-04   5.451E-04
2950.0  3.981E-04   2.216E-04
2950.0  6.310E-04   9.119E-05
2950.0  1.000E-03   3.766E-05
2950.0  1.585E-03   1.585E-05
2950.0  2.512E-03   6.963E-06
2950.0  3.981E-03   3.241E-06
2950.0  6.310E-03   1.625E-06
2950.0  1.000E-02   8.876E-07
2950.0  1.585E-02   5.288E-07
2950.0  2.512E-02   1.175E-07
2950.0  3.981E-02   2.450E-08
2950.0  6.310E-02   5.565E-09
2950.0  1.000E-01   1.357E-09
2950.0  1.585E-01   3.502E-10
2950.0  2.512E-01   9.346E-11
2950.0  3.981E-01   2.540E-11
2950.0  6.310E-01   7.159E-12
2950.0  1.000E+00   2.076E-12
2950.0  1.585E+00   8.126E-13
2950.0  2.512E+00   3.947E-13
2950.0  3.981E+00   1.928E-13
2950.0  6.310E+00   9.433E-14
2950.0  1.000E+01   4.646E-14
2950.0  1.585E+01   2.299E-14
2950.0  2.512E+01   1.142E-14
2950.0  3.981E+01   5.683E-15
2950.0  6.310E+01   5.686E-15
2950.0  1.000E+02   4.513E-15
2950.0  1.585E+02   3.584E-15
2950.0  2.512E+02   2.846E-15
2950.0  3.981E+02   2.260E-15
2950.0  6.310E+02   1.792E-15
2950.0  1.000E+03   1.420E-15
3000.0  1.000E-08   5.483E+05
3000.0  1.585E-08   2.286E+05
3000.0  2.512E-08   9.520E+04
3000.0  3.981E-08   3.952E+04
3000.0  6.310E-08   1.633E+04
3000.0  1.000E-07   6.714E+03
3000.0  1.585E-07   2.751E+03
3000.0  2.512E-07   1.097E+03
3000.0  3.981E-07   4.370E+02
3000.0  6.310E-07   1.745E+02
3000.0  1.000E-06   6.992E+01
3000.0  1.585E-06   2.808E+01
3000.0  2.512E-06   1.132E+01
3000.0  3.981E-06   4.472E+00
3000.0  6.310E-06   1.766E+00
3000.0  1.000E-05   7.017E-01
3000.0  1.585E-05   2.801E-01
3000.0  2.512E-05   1.123E-01
3000.0  3.981E-05   4.521E-02
3000.0  6.310E-05   1.793E-02
3000.0  1.000E-04   7.093E-03
3000.0  1.585E-04   2.826E-03
3000.0  2.512E-04   1.135E-03
3000.0  3.981E-04   4.593E-04
3000.0  6.310E-04   1.878E-04
3000.0  1.000E-03   7.668E-05
3000.0  1.585E-03   3.167E-05
3000.0  2.512E-03   1.352E-05
3000.0  3.981E-03   6.040E-06
3000.0  6.310E-03   2.869E-06
3000.0  1.000E-02   1.471E-06
3000.0  1.585E-02   8.213E-07
3000.0  2.512E-02   3.405E-07
3000.0  3.981E-02   6.694E-08
3000.0  6.310E-02   1.446E-08
3000.0  1.000E-01   3.378E-09
3000.0  1.585E-01   8.424E-10
3000.0  2.512E-01   2.185E-10
3000.0  3.981E-01   5.800E-11
3000.0  6.310E-01   1.605E-11
3000.0  1.000E+00   4.586E-12
3000.0  1.585E+00   1.356E-12
3000.0  2.512E+00   6.551E-13
3000.0  3.981E+00   3.185E-13
3000.0  6.310E+00   1.553E-13
3000.0  1.000E+01   7.626E-14
3000.0  1.585E+01   3.765E-14
3000.0  2.512E+01   1.867E-14
3000.0  3.981E+01   9.279E-15
3000.0  6.310E+01   7.708E-15
3000.0  1.000E+02   6.116E-15
3000.0  1.585E+02   4.855E-15
3000.0  2.512E+02   3.855E-15
3000.0  3.981E+02   3.060E-15
3000.0  6.310E+02   2.427E-15
3000.0  1.000E+03   1.922E-15
3050.0  1.000E-08   1.007E+06
3050.0  1.585E-08   4.208E+05
3050.0  2.512E-08   1.766E+05
3050.0  3.981E-08   7.419E+04
3050.0  6.310E-08   3.107E+04
3050.0  1.000E-07   1.295E+04
3050.0  1.585E-07   5.369E+03
3050.0  2.512E-07   2.162E+03
3050.0  3.981E-07   8.674E+02
3050.0  6.310E-07   3.481E+02
3050.0  1.000E-06   1.399E+02
3050.0  1.585E-06   5.632E+01
3050.0  2.512E-06   2.273E+01
3050.0  3.981E-06   8.989E+00
3050.0  6.310E-06   3.553E+00
3050.0  1.000E-05   1.412E+00
3050.0  1.585E-05   5.636E-01
3050.0  2.512E-05   2.260E-01
3050.0  3.981E-05   9.095E-02
3050.0  6.310E-05   3.606E-02
3050.0  1.000E-04   1.425E-02
3050.0  1.585E-04   5.674E-03
3050.0  2.512E-04   2.274E-03
3050.0  3.981E-04   9.181E-04
3050.0  6.310E-04   3.737E-04
3050.0  1.000E-03   1.515E-04
3050.0  1.585E-03   6.182E-05
3050.0  2.512E-03   2.590E-05
3050.0  3.981E-03   1.124E-05
3050.0  6.310E-03   5.126E-06
3050.0  1.000E-02   2.495E-06
3050.0  1.585E-02   1.312E-06
3050.0  2.512E-02   7.522E-07
3050.0  3.981E-02   1.840E-07
3050.0  6.310E-02   3.765E-08
3050.0  1.000E-01   8.405E-09
3050.0  1.585E-01   2.018E-09
3050.0  2.512E-01   5.074E-10
3050.0  3.981E-01   1.313E-10
3050.0  6.310E-01   3.558E-11
3050.0  1.000E+00   1.000E-11
3050.0  1.585E+00   2.896E-12
3050.0  2.512E+00   1.076E-12
3050.0  3.981E+00   5.203E-13
3050.0  6.310E+00   2.527E-13
3050.0  1.000E+01   1.237E-13
3050.0  1.585E+01   6.093E-14
3050.0  2.512E+01   3.014E-14
3050.0  3.981E+01   1.496E-14
3050.0  6.310E+01   7.438E-15
3050.0  1.000E+02   8.211E-15
3050.0  1.585E+02   6.516E-15
3050.0  2.512E+02   5.172E-15
3050.0  3.981E+02   4.105E-15
3050.0  6.310E+02   3.255E-15
3050.0  1.000E+03   2.578E-15
3100.0  1.000E-08   1.852E+06
3100.0  1.585E-08   7.686E+05
3100.0  2.512E-08   3.224E+05
3100.0  3.981E-08   1.361E+05
3100.0  6.310E-08   5.759E+04
3100.0  1.000E-07   2.432E+04
3100.0  1.585E-07   1.022E+04
3100.0  2.512E-07   4.172E+03
3100.0  3.981E-07   1.692E+03
3100.0  6.310E-07   6.848E+02
3100.0  1.000E-06   2.769E+02
3100.0  1.585E-06   1.119E+02
3100.0  2.512E-06   4.528E+01
3100.0  3.981E-06   1.794E+01
3100.0  6.310E-06   7.100E+00
3100.0  1.000E-05   2.823E+00
3100.0  1.585E-05   1.127E+00
3100.0  2.512E-05   4.522E-01
3100.0  3.981E-05   1.820E-01
3100.0  6.310E-05   7.213E-02
3100.0  1.000E-04   2.850E-02
3100.0  1.585E-04   1.134E-02
3100.0  2.512E-04   4.538E-03
3100.0  3.981E-04   1.828E-03
3100.0  6.310E-04   7.416E-04
3100.0  1.000E-03   2.989E-04
3100.0  1.585E-03   1.209E-04
3100.0  2.512E-03   4.989E-05
3100.0  3.981E-03   2.117E-05
3100.0  6.310E-03   9.341E-06
3100.0  1.000E-02   4.346E-06
3100.0  1.585E-02   2.159E-06
3100.0  2.512E-02   1.165E-06
3100.0  3.981E-02   5.072E-07
3100.0  6.310E-02   9.801E-08
3100.0  1.000E-01   2.082E-08
3100.0  1.585E-01   4.796E-09
3100.0  2.512E-01   1.164E-09
3100.0  3.981E-01   2.925E-10
3100.0  6.310E-01   7.746E-11
3100.0  1.000E+00   2.138E-11
3100.0  1.585E+00   6.100E-12
3100.0  2.512E+00   1.786E-12
3100.0  3.981E+00   8.365E-13
3100.0  6.310E+00   4.044E-13
3100.0  1.000E+01   1.973E-13
3100.0  1.585E+01   9.688E-14
3100.0  2.512E+01   4.782E-14
3100.0  3.981E+01   2.369E-14
3100.0  6.310E+01   1.176E-14
3100.0  1.000E+02   1.092E-14
3100.0  1.585E+02   8.666E-15
3100.0  2.512E+02   6.877E-15
3100.0  3.981E+02   5.457E-15
3100.0  6.310E+02   4.327E-15
3100.0  1.000E+03   3.426E-15
3150.0  1.000E-08   3.365E+06
3150.0  1.585E-08   1.379E+06
3150.0  2.512E-08   5.734E+05
3150.0  3.981E-08   2.412E+05
3150.0  6.310E-08   1.022E+05
3150.0  1.000E-07   4.347E+04
3150.0  1.585E-07   1.847E+04
3150.0  2.512E-07   7.637E+03
3150.0  3.981E-07   3.138E+03
3150.0  6.310E-07   1.284E+03
3150.0  1.000E-06   5.239E+02
3150.0  1.585E-06   2.132E+02
3150.0  2.512E-06   8.665E+01
3150.0  3.981E-06   3.445E+01
3150.0  6.310E-06   1.366E+01
3150.0  1.000E-05   5.438E+00
3150.0  1.585E-05   2.174E+00
3150.0  2.512E-05   8.722E-01
3150.0  3.981E-05   3.511E-01
3150.0  6.310E-05   1.392E-01
3150.0  1.000E-04   5.498E-02
3150.0  1.585E-04   2.185E-02
3150.0  2.512E-04   8.741E-03
3150.0  3.981E-04   3.516E-03
3150.0  6.310E-04   1.424E-03
3150.0  1.000E-03   5.717E-04
3150.0  1.585E-03   2.297E-04
3150.0  2.512E-03   9.391E-05
3150.0  3.981E-03   3.925E-05
3150.0  6.310E-03   1.692E-05
3150.0  1.000E-02   7.612E-06
3150.0  1.585E-02   3.612E-06
3150.0  2.512E-02   1.844E-06
3150.0  3.981E-02   1.029E-06
3150.0  6.310E-02   2.564E-07
3150.0  1.000E-01   5.170E-08
3150.0  1.585E-01   1.139E-08
3150.0  2.512E-01   2.662E-09
3150.0  3.981E-01   6.479E-10
3150.0  6.310E-01   1.673E-10
3150.0  1.000E+00   4.525E-11
3150.0  1.585E+00   1.271E-11
3150.0  2.512E+00   3.672E-12
3150.0  3.981E+00   1.332E-12
3150.0  6.310E+00   6.405E-13
3150.0  1.000E+01   3.112E-13
3150.0  1.585E+01   1.524E-13
3150.0  2.512E+01   7.502E-14
3150.0  3.981E+01   3.710E-14
3150.0  6.310E+01   1.839E-14
3150.0  1.000E+02   1.441E-14
3150.0  1.585E+02   1.143E-14
3150.0  2.512E+02   9.067E-15
3150.0  3.981E+02   7.193E-15
3150.0  6.310E+02   5.703E-15
3150.0  1.000E+03   4.516E-15
3200.0  1.000E-08   6.185E+06
3200.0  1.585E-08   2.501E+06
3200.0  2.512E-08   1.027E+06
3200.0  3.981E-08   4.274E+05
3200.0  6.310E-08   1.801E+05
3200.0  1.000E-07   7.654E+04
3200.0  1.585E-07   3.268E+04
3200.0  2.512E-07   1.365E+04
3200.0  3.981E-07   5.682E+03
3200.0  6.310E-07   2.356E+03
3200.0  1.000E-06   9.728E+02
3200.0  1.585E-06   3.997E+02
3200.0  2.512E-06   1.637E+02
3200.0  3.981E-06   6.545E+01
3200.0  6.310E-06   2.605E+01
3200.0  1.000E-05   1.040E+01
3200.0  1.585E-05   4.163E+00
3200.0  2.512E-05   1.672E+00
3200.0  3.981E-05   6.735E-01
3200.0  6.310E-05   2.670E-01
3200.0  1.000E-04   1.055E-01
3200.0  1.585E-04   4.192E-02
3200.0  2.512E-04   1.675E-02
3200.0  3.981E-04   6.733E-03
3200.0  6.310E-04   2.721E-03
3200.0  1.000E-03   1.090E-03
3200.0  1.585E-03   4.358E-04
